route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
GLNELG,3003,550715,Entertainment Centre,,0,807,13676,1
GLNELG,3003,550716,Royal Adelaide Hospital,,0,808,13671,1
BTANIC,3003,550717,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550718,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3003,550719,Festival Plaza,,0,810,13681,1
BTANIC,3003,550720,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550721,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550722,Royal Adelaide Hospital,,0,811,13671,1
FESTVL,3003,550723,Festival Plaza,,0,812,13681,1
BTANIC,3003,550724,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550725,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550726,Royal Adelaide Hospital,,0,813,13671,1
FESTVL,3003,550727,Festival Plaza,,0,804,13681,1
BTANIC,3003,550728,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550729,Entertainment Centre,,0,801,13669,1
GLNELG,3003,550730,Royal Adelaide Hospital,,0,814,13671,1
FESTVL,3003,550731,Festival Plaza,,0,806,13681,1
BTANIC,3003,550732,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550733,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550734,Royal Adelaide Hospital,,0,815,13671,1
FESTVL,3003,550735,Festival Plaza,,0,808,13681,1
BTANIC,3003,550736,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550737,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550738,Royal Adelaide Hospital,,0,810,13671,1
FESTVL,3003,550739,Festival Plaza,,0,809,13681,1
BTANIC,3003,550740,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550741,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550742,Royal Adelaide Hospital,,0,812,13671,1
FESTVL,3003,550743,Festival Plaza,,0,811,13681,1
BTANIC,3003,550744,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550745,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550746,Royal Adelaide Hospital,,0,804,13671,1
FESTVL,3003,550747,Festival Plaza,,0,813,13681,1
BTANIC,3003,550748,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550749,Entertainment Centre,,0,801,13669,1
GLNELG,3003,550750,Royal Adelaide Hospital,,0,806,13671,1
FESTVL,3003,550751,Festival Plaza,,0,814,13681,1
BTANIC,3003,550752,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550753,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550754,Royal Adelaide Hospital,,0,808,13671,1
FESTVL,3003,550755,Festival Plaza,,0,815,13681,1
BTANIC,3003,550756,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550757,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550758,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3003,550759,Festival Plaza,,0,810,13681,1
BTANIC,3003,550760,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550761,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550762,Royal Adelaide Hospital,,0,811,13671,1
FESTVL,3003,550763,Festival Plaza,,0,812,13681,1
BTANIC,3003,550764,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550765,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550766,Royal Adelaide Hospital,,0,813,13671,1
FESTVL,3003,550767,Festival Plaza,,0,804,13681,1
BTANIC,3003,550768,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550769,Entertainment Centre,,0,801,13669,1
GLNELG,3003,550770,Royal Adelaide Hospital,,0,814,13671,1
FESTVL,3003,550771,Festival Plaza,,0,806,13681,1
BTANIC,3003,550772,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550773,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550774,Royal Adelaide Hospital,,0,815,13671,1
FESTVL,3003,550775,Festival Plaza,,0,808,13681,1
BTANIC,3003,550776,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550777,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550778,Royal Adelaide Hospital,,0,810,13671,1
FESTVL,3003,550779,Festival Plaza,,0,809,13681,1
BTANIC,3003,550780,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550781,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550782,Royal Adelaide Hospital,,0,812,13671,1
FESTVL,3003,550783,Festival Plaza,,0,811,13681,1
BTANIC,3003,550784,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550785,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550786,Royal Adelaide Hospital,,0,804,13671,1
FESTVL,3003,550787,Festival Plaza,,0,813,13681,1
BTANIC,3003,550788,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550789,Entertainment Centre,,0,801,13669,1
GLNELG,3003,550790,Royal Adelaide Hospital,,0,806,13671,1
FESTVL,3003,550791,Festival Plaza,,0,814,13681,1
BTANIC,3003,550792,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550793,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550794,Royal Adelaide Hospital,,0,808,13671,1
FESTVL,3003,550795,Festival Plaza,,0,815,13681,1
BTANIC,3003,550796,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550797,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550798,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3003,550799,Festival Plaza,,0,810,13681,1
BTANIC,3003,550800,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550801,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550802,Royal Adelaide Hospital,,0,811,13671,1
FESTVL,3003,550803,Festival Plaza,,0,812,13681,1
BTANIC,3003,550804,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550805,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550806,Royal Adelaide Hospital,,0,813,13671,1
FESTVL,3003,550807,Festival Plaza,,0,804,13681,1
BTANIC,3003,550808,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550809,Entertainment Centre,,0,801,13669,1
GLNELG,3003,550810,Royal Adelaide Hospital,,0,814,13671,1
FESTVL,3003,550811,Festival Plaza,,0,806,13681,1
BTANIC,3003,550812,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550813,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550814,Royal Adelaide Hospital,,0,815,13671,1
FESTVL,3003,550815,Festival Plaza,,0,808,13681,1
BTANIC,3003,550816,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550817,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550818,Royal Adelaide Hospital,,0,810,13671,1
FESTVL,3003,550819,Festival Plaza,,0,809,13681,1
BTANIC,3003,550820,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550821,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550822,Royal Adelaide Hospital,,0,812,13671,1
FESTVL,3003,550823,Festival Plaza,,0,811,13681,1
BTANIC,3003,550824,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550825,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550826,Royal Adelaide Hospital,,0,804,13671,1
FESTVL,3003,550827,Festival Plaza,,0,813,13681,1
BTANIC,3003,550828,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550829,Entertainment Centre,,0,801,13669,1
GLNELG,3003,550830,Royal Adelaide Hospital,,0,806,13671,1
FESTVL,3003,550831,Festival Plaza,,0,814,13681,1
BTANIC,3003,550832,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550833,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550834,Royal Adelaide Hospital,,0,808,13671,1
FESTVL,3003,550835,Festival Plaza,,0,815,13681,1
BTANIC,3003,550836,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550837,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550838,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3003,550839,Festival Plaza,,0,810,13681,1
BTANIC,3003,550840,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550841,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550842,Royal Adelaide Hospital,,0,811,13671,1
FESTVL,3003,550843,Festival Plaza,,0,812,13681,1
BTANIC,3003,550844,Entertainment Centre,,0,802,13669,1
BTANIC,3003,550845,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550846,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550847,Royal Adelaide Hospital,,0,813,13671,1
FESTVL,3003,550848,Festival Plaza,,0,814,13681,1
BTANIC,3003,550849,Entertainment Centre,,0,801,13669,1
BTANIC,3003,550850,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550851,Entertainment Centre,,0,802,13669,1
GLNELG,3003,550852,Royal Adelaide Hospital,,0,806,13671,1
FESTVL,3003,550853,Festival Plaza,,0,808,13681,1
BTANIC,3003,550854,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550855,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550856,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3003,550857,Festival Plaza,,0,811,13681,1
BTANIC,3003,550858,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550859,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550860,Royal Adelaide Hospital,,0,814,13671,1
FESTVL,3003,550861,Festival Plaza,,0,813,13681,1
BTANIC,3003,550862,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550863,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550864,Royal Adelaide Hospital,,0,802,13671,1
FESTVL,3003,550865,Festival Plaza,,0,809,13681,1
BTANIC,3003,550866,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550867,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550868,Royal Adelaide Hospital,,0,811,13671,1
FESTVL,3003,550869,Festival Plaza,,0,814,13681,1
BTANIC,3003,550870,Entertainment Centre,,0,805,13669,1
BTANIC,3003,550871,Entertainment Centre,,0,807,13669,1
GLNELG,3003,550872,Royal Adelaide Hospital,,0,813,13671,1
FESTVL,3003,550873,Festival Plaza,,0,802,13681,1
BTANIC,3003,550874,Entertainment Centre,,0,803,13669,1
BTANIC,3003,550875,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550876,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3003,550877,Festival Plaza,,0,811,13681,1
BTANIC,3003,550878,Entertainment Centre,,0,807,13669,1
BTANIC,3003,550879,Entertainment Centre,,0,803,13669,1
GLNELG,3003,550880,Royal Adelaide Hospital,,0,814,13671,1
BTANIC,3003,550881,Entertainment Centre,,0,805,13669,1
GLNELG,3003,550882,Glenelg,,1,802,13680,1
GLNELG,3003,550883,Glenelg,,1,803,13680,1
GLNELG,3003,550884,Glenelg,,1,804,13680,1
GLNELG,3003,550885,Glenelg,,1,805,13680,1
GLNELG,3003,550886,Glenelg,,1,806,13680,1
BTANIC,3003,550887,Botanic Gardens,,1,801,13670,1
GLNELG,3003,550888,Glenelg,,1,807,13680,1
GLNELG,3003,550889,Glenelg,,1,808,13680,1
BTANIC,3003,550890,Botanic Gardens,,1,802,13670,1
GLNELG,3003,550891,Glenelg,,1,809,13680,1
GLNELG,3003,550892,Glenelg,,1,810,13680,1
GLNELG,3003,550893,Glenelg,,1,811,13680,1
GLNELG,3003,550894,Glenelg,,1,812,13680,1
GLNELG,3003,550895,Glenelg,,1,813,13680,1
GLNELG,3003,550896,Glenelg,,1,804,13672,1
BTANIC,3003,550897,Botanic Gardens,,1,803,13670,1
BTANIC,3003,550898,Botanic Gardens,,1,801,13670,1
GLNELG,3003,550899,Glenelg,,1,814,13680,1
GLNELG,3003,550900,Glenelg,,1,806,13672,1
BTANIC,3003,550901,Botanic Gardens,,1,805,13670,1
BTANIC,3003,550902,Botanic Gardens,,1,802,13670,1
GLNELG,3003,550903,Glenelg,,1,815,13680,1
GLNELG,3003,550904,Glenelg,,1,808,13672,1
BTANIC,3003,550905,Botanic Gardens,,1,807,13670,1
BTANIC,3003,550906,Botanic Gardens,,1,803,13670,1
FESTVL,3003,550907,Glenelg,,1,810,13682,1
GLNELG,3003,550908,Glenelg,,1,809,13672,1
BTANIC,3003,550909,Botanic Gardens,,1,801,13670,1
BTANIC,3003,550910,Botanic Gardens,,1,805,13670,1
FESTVL,3003,550911,Glenelg,,1,812,13682,1
GLNELG,3003,550912,Glenelg,,1,811,13672,1
BTANIC,3003,550913,Botanic Gardens,,1,802,13670,1
BTANIC,3003,550914,Botanic Gardens,,1,807,13670,1
FESTVL,3003,550915,Glenelg,,1,804,13682,1
GLNELG,3003,550916,Glenelg,,1,813,13672,1
BTANIC,3003,550917,Botanic Gardens,,1,803,13670,1
BTANIC,3003,550918,Botanic Gardens,,1,801,13670,1
FESTVL,3003,550919,Glenelg,,1,806,13682,1
GLNELG,3003,550920,Glenelg,,1,814,13672,1
BTANIC,3003,550921,Botanic Gardens,,1,805,13670,1
BTANIC,3003,550922,Botanic Gardens,,1,802,13670,1
FESTVL,3003,550923,Glenelg,,1,808,13682,1
GLNELG,3003,550924,Glenelg,,1,815,13672,1
BTANIC,3003,550925,Botanic Gardens,,1,807,13670,1
BTANIC,3003,550926,Botanic Gardens,,1,803,13670,1
FESTVL,3003,550927,Glenelg,,1,809,13682,1
GLNELG,3003,550928,Glenelg,,1,810,13672,1
BTANIC,3003,550929,Botanic Gardens,,1,801,13670,1
BTANIC,3003,550930,Botanic Gardens,,1,805,13670,1
FESTVL,3003,550931,Glenelg,,1,811,13682,1
GLNELG,3003,550932,Glenelg,,1,812,13672,1
BTANIC,3003,550933,Botanic Gardens,,1,802,13670,1
BTANIC,3003,550934,Botanic Gardens,,1,807,13670,1
FESTVL,3003,550935,Glenelg,,1,813,13682,1
GLNELG,3003,550936,Glenelg,,1,804,13672,1
BTANIC,3003,550937,Botanic Gardens,,1,803,13670,1
BTANIC,3003,550938,Botanic Gardens,,1,801,13670,1
FESTVL,3003,550939,Glenelg,,1,814,13682,1
GLNELG,3003,550940,Glenelg,,1,806,13672,1
BTANIC,3003,550941,Botanic Gardens,,1,805,13670,1
BTANIC,3003,550942,Botanic Gardens,,1,802,13670,1
FESTVL,3003,550943,Glenelg,,1,815,13682,1
GLNELG,3003,550944,Glenelg,,1,808,13672,1
BTANIC,3003,550945,Botanic Gardens,,1,807,13670,1
BTANIC,3003,550946,Botanic Gardens,,1,803,13670,1
FESTVL,3003,550947,Glenelg,,1,810,13682,1
GLNELG,3003,550948,Glenelg,,1,809,13672,1
BTANIC,3003,550949,Botanic Gardens,,1,801,13670,1
BTANIC,3003,550950,Botanic Gardens,,1,805,13670,1
FESTVL,3003,550951,Glenelg,,1,812,13682,1
GLNELG,3003,550952,Glenelg,,1,811,13672,1
BTANIC,3003,550953,Botanic Gardens,,1,802,13670,1
BTANIC,3003,550954,Botanic Gardens,,1,807,13670,1
FESTVL,3003,550955,Glenelg,,1,804,13682,1
GLNELG,3003,550956,Glenelg,,1,813,13672,1
BTANIC,3003,550957,Botanic Gardens,,1,803,13670,1
BTANIC,3003,550958,Botanic Gardens,,1,801,13670,1
FESTVL,3003,550959,Glenelg,,1,806,13682,1
GLNELG,3003,550960,Glenelg,,1,814,13672,1
BTANIC,3003,550961,Botanic Gardens,,1,805,13670,1
BTANIC,3003,550962,Botanic Gardens,,1,802,13670,1
FESTVL,3003,550963,Glenelg,,1,808,13682,1
GLNELG,3003,550964,Glenelg,,1,815,13672,1
BTANIC,3003,550965,Botanic Gardens,,1,807,13670,1
BTANIC,3003,550966,Botanic Gardens,,1,803,13670,1
FESTVL,3003,550967,Glenelg,,1,809,13682,1
GLNELG,3003,550968,Glenelg,,1,810,13672,1
BTANIC,3003,550969,Botanic Gardens,,1,801,13670,1
BTANIC,3003,550970,Botanic Gardens,,1,805,13670,1
FESTVL,3003,550971,Glenelg,,1,811,13682,1
GLNELG,3003,550972,Glenelg,,1,812,13672,1
BTANIC,3003,550973,Botanic Gardens,,1,802,13670,1
BTANIC,3003,550974,Botanic Gardens,,1,807,13670,1
FESTVL,3003,550975,Glenelg,,1,813,13682,1
GLNELG,3003,550976,Glenelg,,1,804,13672,1
BTANIC,3003,550977,Botanic Gardens,,1,803,13670,1
BTANIC,3003,550978,Botanic Gardens,,1,801,13670,1
FESTVL,3003,550979,Glenelg,,1,814,13682,1
GLNELG,3003,550980,Glenelg,,1,806,13672,1
BTANIC,3003,550981,Botanic Gardens,,1,805,13670,1
BTANIC,3003,550982,Botanic Gardens,,1,802,13670,1
FESTVL,3003,550983,Glenelg,,1,815,13682,1
GLNELG,3003,550984,Glenelg,,1,808,13672,1
BTANIC,3003,550985,Botanic Gardens,,1,807,13670,1
BTANIC,3003,550986,Botanic Gardens,,1,803,13670,1
FESTVL,3003,550987,Glenelg,,1,810,13682,1
GLNELG,3003,550988,Glenelg,,1,809,13672,1
BTANIC,3003,550989,Botanic Gardens,,1,801,13670,1
BTANIC,3003,550990,Botanic Gardens,,1,805,13670,1
FESTVL,3003,550991,Glenelg,,1,812,13682,1
GLNELG,3003,550992,Glenelg,,1,811,13672,1
BTANIC,3003,550993,Botanic Gardens,,1,802,13670,1
BTANIC,3003,550994,Botanic Gardens,,1,807,13670,1
FESTVL,3003,550995,Glenelg,,1,804,13682,1
GLNELG,3003,550996,Glenelg,,1,813,13672,1
BTANIC,3003,550997,Botanic Gardens,,1,803,13670,1
BTANIC,3003,550998,Botanic Gardens,,1,801,13670,1
FESTVL,3003,550999,Glenelg,,1,806,13682,1
GLNELG,3003,551000,Glenelg,,1,814,13672,1
BTANIC,3003,551001,Botanic Gardens,,1,805,13670,1
BTANIC,3003,551002,Botanic Gardens,,1,802,13670,1
FESTVL,3003,551003,Glenelg,,1,808,13682,1
GLNELG,3003,551004,Glenelg,,1,815,13672,1
BTANIC,3003,551005,Botanic Gardens,,1,807,13670,1
BTANIC,3003,551006,Botanic Gardens,,1,803,13670,1
FESTVL,3003,551007,Glenelg,,1,809,13682,1
GLNELG,3003,551008,Glenelg,,1,810,13672,1
BTANIC,3003,551009,Botanic Gardens,,1,801,13670,1
BTANIC,3003,551010,Botanic Gardens,,1,805,13670,1
FESTVL,3003,551011,Glenelg,,1,811,13682,1
GLNELG,3003,551012,Glenelg,,1,812,13672,1
BTANIC,3003,551013,Botanic Gardens,,1,802,13670,1
BTANIC,3003,551014,Botanic Gardens,,1,807,13670,1
FESTVL,3003,551015,Glenelg,,1,813,13682,1
GLNELG,3003,551016,Glenelg,,1,804,13672,1
BTANIC,3003,551017,Botanic Gardens,,1,803,13670,1
BTANIC,3003,551018,Botanic Gardens,,1,801,13670,1
FESTVL,3003,551019,Glenelg,,1,814,13682,1
GLNELG,3003,551020,Glenelg,,1,806,13672,1
BTANIC,3003,551021,Botanic Gardens,,1,805,13670,1
BTANIC,3003,551022,Botanic Gardens,,1,802,13670,1
FESTVL,3003,551023,Glenelg,,1,815,13682,1
GLNELG,3003,551024,Glenelg,,1,808,13672,1
BTANIC,3003,551025,Botanic Gardens,,1,807,13670,1
BTANIC,3003,551026,Botanic Gardens,,1,803,13670,1
FESTVL,3003,551027,Glenelg,,1,810,13682,1
GLNELG,3003,551028,Glenelg,,1,809,13672,1
BTANIC,3003,551029,Botanic Gardens,,1,801,13670,1
BTANIC,3003,551030,Botanic Gardens,,1,805,13670,1
FESTVL,3003,551031,Glenelg,,1,812,13682,1
GLNELG,3003,551032,Glenelg,,1,811,13672,1
BTANIC,3003,551033,Botanic Gardens,,1,802,13670,1
BTANIC,3003,551034,Botanic Gardens,,1,807,13670,1
BTANIC,3003,551035,Botanic Gardens,,1,803,13670,1
FESTVL,3003,551036,Glenelg,,1,814,13682,1
GLNELG,3003,551037,Glenelg,,1,813,13672,1
GLNELG,3003,551038,Glenelg,,1,801,13674,1
BTANIC,3003,551039,Botanic Gardens,,1,805,13670,1
GLNELG,3003,551040,Glenelg,,1,806,13672,1
GLNELG,3003,551041,Glenelg,,1,802,13674,1
BTANIC,3003,551042,Botanic Gardens,,1,807,13670,1
FESTVL,3003,551043,Glenelg,,1,808,13682,1
BTANIC,3003,551044,Botanic Gardens,,1,803,13670,1
GLNELG,3003,551045,Glenelg,,1,809,13672,1
BTANIC,3003,551046,Botanic Gardens,,1,805,13670,1
FESTVL,3003,551047,Glenelg,,1,811,13682,1
BTANIC,3003,551048,Botanic Gardens,,1,807,13670,1
GLNELG,3003,551049,Glenelg,,1,814,13672,1
BTANIC,3003,551050,Botanic Gardens,,1,803,13670,1
FESTVL,3003,551051,Glenelg,,1,813,13682,1
BTANIC,3003,551052,Botanic Gardens,,1,805,13670,1
GLNELG,3003,551053,Glenelg,,1,802,13672,1
BTANIC,3003,551054,Botanic Gardens,,1,807,13670,1
FESTVL,3003,551055,Glenelg,,1,809,13682,1
BTANIC,3003,551056,Botanic Gardens,,1,803,13670,1
GLNELG,3003,551057,Glenelg,,1,811,13672,1
BTANIC,3003,551058,Botanic Gardens,,1,805,13670,1
FESTVL,3003,551059,Glenelg,,1,814,13682,1
BTANIC,3003,551060,Botanic Gardens,,1,807,13670,1
GLNELG,3003,551061,Glenelg,,1,813,13672,1
BTANIC,3003,551062,Botanic Gardens,,1,803,13670,1
FESTVL,3003,551063,Glenelg,,1,802,13682,1
BTANIC,3003,551064,Botanic Gardens,,1,805,13670,1
GLNELG,3003,551065,Glenelg,,1,809,13672,1
FESTVL,3003,551066,Glenelg,,1,811,13682,1
GLNELG,3003,551067,Glenelg,,1,807,13674,1
GLNELG,3003,551068,Glenelg,,1,803,13674,1
GLNELG,3003,551069,Glenelg,,1,814,13672,1
GLNELG,3003,551070,Glenelg,,1,805,13674,1
GLNELG,3002,598563,Entertainment Centre,,0,801,13673,1
GLNELG,3002,598564,Entertainment Centre,,0,802,13676,1
GLNELG,3002,598565,Entertainment Centre,,0,803,13676,1
GLNELG,3002,598566,Royal Adelaide Hospital,,0,804,13671,1
BTANIC,3002,598567,Entertainment Centre,,0,801,13669,1
GLNELG,3002,598568,Entertainment Centre,,0,805,13676,1
GLNELG,3002,598569,Royal Adelaide Hospital,,0,806,13671,1
BTANIC,3002,598570,Entertainment Centre,,0,802,13669,1
GLNELG,3002,598571,Entertainment Centre,,0,807,13676,1
GLNELG,3002,598572,Royal Adelaide Hospital,,0,808,13671,1
BTANIC,3002,598573,Entertainment Centre,,0,803,13669,1
GLNELG,3002,598574,Royal Adelaide Hospital,,0,809,13671,1
FESTVL,3002,598575,Festival Plaza,,0,810,13681,1
BTANIC,3002,598576,Entertainment Centre,,0,801,13669,1
BTANIC,3002,598577,Entertainment Centre,,0,805,13669,1
GLNELG,3002,598578,Royal Adelaide Hospital,,0,811,13671,1
FESTVL,3002,598579,Festival Plaza,,0,812,13681,1
BTANIC,3002,598580,Entertainment Centre,,0,802,13669,1
BTANIC,3002,598581,Entertainment Centre,,0,807,13669,1
GLNELG,3002,598582,Royal Adelaide Hospital,,0,813,13671,1
FESTVL,3002,598583,Festival Plaza,,0,804,13681,1
BTANIC,3002,598584,Entertainment Centre,,0,803,13669,1
BTANIC,3002,598585,Entertainment Centre,,0,801,13669,1
GLNELG,3002,598586,Royal Adelaide Hospital,,0,814,13671,1
FESTVL,3002,598587,Festival Plaza,,0,806,13681,1
BTANIC,3002,598588,Entertainment Centre,,0,805,13669,1
BTANIC,3002,598589,Entertainment Centre,,0,802,13669,1
GLNELG,3002,598590,Royal Adelaide Hospital,,0,815,13671,1
FESTVL,3002,598591,Festival Plaza,,0,808,13681,1
BTANIC,3002,598592,Entertainment Centre,,0,807,13669,1
BTANIC,3002,598593,Entertainment Centre,,0,803,13669,1
GLNELG,3002,598594,Royal Adelaide Hospital,,0,810,13671,1
FESTVL,3002,598595,Festival Plaza,,0,809,13681,1
BTANIC,3002,598596,Entertainment Centre,,0,801,13669,1
BTANIC,3002,598597,Entertainment Centre,,0,805,13669,1
GLNELG,3002,598598,Royal Adelaide Hospital,,0,812,13671,1
FESTVL,3002,598599,Festival Plaza,,0,811,13681,1
BTANIC,3002,598600,Entertainment Centre,,0,802,13669,1
BTANIC,3002,598601,Entertainment Centre,,0,807,13669,1
GLNELG,3002,598602,Royal Adelaide Hospital,,0,804,14361,1
FESTVL,3002,598603,Festival Plaza,,0,813,13685,1
BTANIC,3002,598604,Entertainment Centre,,0,803,13669,1
BTANIC,3002,598605,Entertainment Centre,,0,801,13669,1
GLNELG,3002,598606,Royal Adelaide Hospital,,0,806,14361,1
FESTVL,3002,598607,Festival Plaza,,0,814,13685,1
BTANIC,3002,598608,Entertainment Centre,,0,805,13669,1
BTANIC,3002,598609,Entertainment Centre,,0,802,13669,1
GLNELG,3002,598610,Royal Adelaide Hospital,,0,808,14361,1
FESTVL,3002,598611,Festival Plaza,,0,815,13685,1
BTANIC,3002,598612,Entertainment Centre,,0,807,13669,1
BTANIC,3002,598613,Entertainment Centre,,0,803,13669,1
GLNELG,3002,598614,Royal Adelaide Hospital,,0,809,14361,1
FESTVL,3002,598615,Festival Plaza,,0,810,13685,1
BTANIC,3002,598616,Entertainment Centre,,0,801,13669,1
BTANIC,3002,598617,Entertainment Centre,,0,805,13669,1
GLNELG,3002,598618,Royal Adelaide Hospital,,0,811,14361,1
FESTVL,3002,598619,Festival Plaza,,0,812,13685,1
BTANIC,3002,598620,Entertainment Centre,,0,802,13669,1
BTANIC,3002,598621,Entertainment Centre,,0,807,13669,1
GLNELG,3002,598622,Royal Adelaide Hospital,,0,813,14361,1
FESTVL,3002,598623,Festival Plaza,,0,804,13685,1
BTANIC,3002,598624,Entertainment Centre,,0,803,13669,1
BTANIC,3002,598625,Entertainment Centre,,0,801,13669,1
GLNELG,3002,598626,Royal Adelaide Hospital,,0,814,14361,1
FESTVL,3002,598627,Festival Plaza,,0,806,13685,1
BTANIC,3002,598628,Entertainment Centre,,0,805,13669,1
BTANIC,3002,598629,Entertainment Centre,,0,802,13669,1
GLNELG,3002,598630,Royal Adelaide Hospital,,0,815,14361,1
FESTVL,3002,598631,Festival Plaza,,0,808,13685,1
BTANIC,3002,598632,Entertainment Centre,,0,807,13669,1
BTANIC,3002,598633,Entertainment Centre,,0,803,13669,1
GLNELG,3002,598634,Royal Adelaide Hospital,,0,810,14361,1
FESTVL,3002,598635,Festival Plaza,,0,809,13685,1
BTANIC,3002,598636,Entertainment Centre,,0,801,13669,1
BTANIC,3002,598637,Entertainment Centre,,0,805,13669,1
GLNELG,3002,598638,Royal Adelaide Hospital,,0,812,14361,1
FESTVL,3002,598639,Festival Plaza,,0,811,13685,1
BTANIC,3002,598640,Entertainment Centre,,0,802,13669,1
